Glutethimide	OPRM	5.11647322086e-055	0.755682	Pass	0.105200945626478	OPRM_RAT	4988	277
Glutethimide	OPRM	3.808353365e-021	0.569307	Pass	0.137037037037037	OPRM_MOUSE	4988	277
Glutethimide	OPRM	3.17677661653e-011	0.539749	Pass	0.227941176470588	OPRM_CAVPO	4988	277
Glutethimide	OPRM	7.12414253707e-022	0.60515	Fail	8.0269058296e-002	OPRM_HUMAN	4988	277
Dextromethorphan	DRD1	5.27641333127e-055	0.634441	Pass	0.971830985915493	DRD1_BOVIN	1812	278
Dyclonine_hydrochloride	5HT2C	9.71567239671e-055	0.671642	Pass	0.989583333333333	5HT2C_MOUSE	3358	281
Dyclonine_hydrochloride	5HT2C	1.01498718737e-015	0.510638	Pass	0.920686835650041	5HT2C_RAT	3358	281
Timodepressin	GBRA1	2.51311903139e-054	0.648221	Pass	0.150627615062762	GBRA1_BOVIN	2554	283
Dyclonine_hydrochloride	OPRM	1.50141177014e-052	0.775281	Pass	0.776004728132388	OPRM_RAT	4988	295
Dyclonine_hydrochloride	OPRM	3.46761349538e-033	0.662921	Pass	0.763228699551569	OPRM_HUMAN	4988	295
Dyclonine_hydrochloride	OPRM	1.47946093776e-020	0.556561	Pass	0.803921568627451	OPRM_BOVIN	4988	295
Dyclonine_hydrochloride	OPRM	7.93220949444e-015	0.646465	Pass	0.822222222222222	OPRM_MOUSE	4988	295
Dyclonine_hydrochloride	OPRM	2.62684569249e-005	0.646766	Pass	0.735294117647059	OPRM_CAVPO	4988	295
Lisinopril	OPRD	5.07103852671e-052	0.786957	Pass	0.196319018404908	OPRD_RAT	4985	298
Lisinopril	OPRD	1.80956464775e-044	0.786957	Pass	0.27154046997389	OPRD_MOUSE	4985	298
Lisinopril	OPRD	3.34486235506e-011	0.666667	Pass	0.100325379609544	OPRD_HUMAN	4985	298
dobutamine	OPRD	1.07110100078e-051	0.673469	Pass	0.727760736196319	OPRD_RAT	4985	303
dobutamine	OPRD	2.93809220437e-022	0.676829	Pass	0.755965292841649	OPRD_HUMAN	4985	303
dobutamine	OPRD	4.85040604856e-020	0.645963	Pass	0.642297650130548	OPRD_MOUSE	4985	303
dobutamine	OPRD	8.13394637757e-014	0.673469	Pass	0.673076923076923	OPRD_PIG	4985	303
Remoxipride	5HT3A	1.12027740333e-051	0.707424	Pass	0.925143953934741	5HT3A_RAT	3359	304
Remoxipride	5HT3A	1.81919029809e-046	0.511864	Pass	1	5HT3A_CAVPO	3359	304
Remoxipride	5HT3A	6.00067619351e-016	0.635593	Pass	0.847715736040609	5HT3A_HUMAN	3359	304
Remoxipride	5HT3A	1.80046957911e-015	0.609665	Pass	1	5HT3A_MOUSE	3359	304
Dextromethorphan	5HT1A	9.83763904877e-051	0.725552	Pass	0.933807829181495	5HT1A_HUMAN	3350	313
